,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 20:07:00,11.044444444444444,-0.5111111111111111,-26.644444444444446,9.244444444444444,7.133333333333334,-2.7333333333333334,-9.866666666666667,-12.066666666666666,-18.022222222222222,6.088888888888889,-4.711111111111111,-4.777777777777778
2020-09-23 20:08:00,10.911111111111111,-0.4888888888888889,-26.555555555555557,9.4,7.2444444444444445,-2.7555555555555555,-9.844444444444445,-12.155555555555555,-18.0,5.844444444444444,-4.8,-4.644444444444445
2020-09-23 20:09:00,10.777777777777779,-0.4444444444444444,-26.444444444444443,9.533333333333333,7.355555555555555,-2.7555555555555555,-9.844444444444445,-12.28888888888889,-17.955555555555556,5.644444444444445,-4.844444444444444,-4.511111111111111
2020-09-23 20:10:00,10.644444444444444,-0.4,-26.31111111111111,9.688888888888888,7.466666666666667,-2.7111111111111112,-9.8,-12.422222222222222,-17.91111111111111,5.466666666666667,-4.888888888888889,-4.355555555555555
2020-09-23 20:11:00,10.488888888888889,-0.3333333333333333,-26.2,9.8,7.622222222222222,-2.6666666666666665,-9.733333333333333,-12.577777777777778,-17.88888888888889,5.288888888888889,-4.933333333333334,-4.177777777777778
2020-09-23 20:12:00,10.28888888888889,-0.2222222222222222,-26.08888888888889,9.911111111111111,7.777777777777778,-2.6222222222222222,-9.71111111111111,-12.688888888888888,-17.91111111111111,5.155555555555556,-4.977777777777778,-4.022222222222222
2020-09-23 20:13:00,10.066666666666666,-0.1111111111111111,-25.955555555555556,9.977777777777778,7.933333333333334,-2.533333333333333,-9.71111111111111,-12.822222222222223,-17.933333333333334,4.977777777777778,-5.0,-3.8666666666666667
2020-09-23 20:14:00,9.844444444444445,-0.022222222222222223,-25.844444444444445,10.022222222222222,8.066666666666666,-2.4,-9.733333333333333,-12.933333333333334,-17.933333333333334,4.8,-5.066666666666666,-3.7111111111111112
2020-09-23 20:15:00,9.622222222222222,0.06666666666666667,-25.711111111111112,10.044444444444444,8.2,-2.311111111111111,-9.755555555555556,-13.022222222222222,-17.955555555555556,4.6,-5.177777777777778,-3.511111111111111
2020-09-23 20:16:00,9.355555555555556,0.1111111111111111,-25.6,10.066666666666666,8.311111111111112,-2.2444444444444445,-9.755555555555556,-13.155555555555555,-17.977777777777778,4.444444444444445,-5.288888888888889,-3.2888888888888888
2020-09-23 20:17:00,9.088888888888889,0.2,-25.488888888888887,10.066666666666666,8.466666666666667,-2.2,-9.733333333333333,-13.28888888888889,-18.0,4.266666666666667,-5.377777777777778,-3.0444444444444443
2020-09-23 20:18:00,8.822222222222223,0.26666666666666666,-25.355555555555554,10.044444444444444,8.666666666666666,-2.1777777777777776,-9.666666666666666,-13.444444444444445,-18.022222222222222,4.111111111111111,-5.444444444444445,-2.8
2020-09-23 20:19:00,8.555555555555555,0.35555555555555557,-25.22222222222222,10.022222222222222,8.911111111111111,-2.1555555555555554,-9.6,-13.577777777777778,-18.08888888888889,3.9555555555555557,-5.488888888888889,-2.6
2020-09-23 20:20:00,8.311111111111112,0.4,-25.11111111111111,10.0,9.177777777777777,-2.1333333333333333,-9.533333333333333,-13.71111111111111,-18.155555555555555,3.8444444444444446,-5.533333333333333,-2.3777777777777778
2020-09-23 20:21:00,8.044444444444444,0.4444444444444444,-25.044444444444444,9.977777777777778,9.422222222222222,-2.111111111111111,-9.422222222222222,-13.822222222222223,-18.2,3.7555555555555555,-5.555555555555555,-2.2
2020-09-23 20:22:00,7.777777777777778,0.4888888888888889,-24.977777777777778,9.977777777777778,9.688888888888888,-2.1333333333333333,-9.28888888888889,-13.911111111111111,-18.244444444444444,3.6444444444444444,-5.533333333333333,-2.066666666666667
2020-09-23 20:23:00,7.511111111111111,0.5111111111111111,-24.866666666666667,9.977777777777778,9.955555555555556,-2.1555555555555554,-9.155555555555555,-14.0,-18.266666666666666,3.511111111111111,-5.533333333333333,-1.9555555555555555
2020-09-23 20:24:00,7.266666666666667,0.5111111111111111,-24.711111111111112,10.022222222222222,10.177777777777777,-2.1777777777777776,-8.977777777777778,-14.044444444444444,-18.31111111111111,3.3333333333333335,-5.511111111111111,-1.8222222222222222
2020-09-23 20:25:00,7.044444444444444,0.4666666666666667,-24.511111111111113,10.022222222222222,10.422222222222222,-2.1777777777777776,-8.8,-14.133333333333333,-18.333333333333332,3.2,-5.488888888888889,-1.711111111111111
2020-09-23 20:26:00,6.822222222222222,0.4444444444444444,-24.31111111111111,10.044444444444444,10.666666666666666,-2.1333333333333333,-8.644444444444444,-14.177777777777777,-18.355555555555554,3.066666666666667,-5.466666666666667,-1.5555555555555556
2020-09-23 20:27:00,6.555555555555555,0.4222222222222222,-24.11111111111111,10.066666666666666,10.933333333333334,-2.0444444444444443,-8.466666666666667,-14.177777777777777,-18.377777777777776,2.911111111111111,-5.4,-1.4222222222222223
2020-09-23 20:28:00,6.288888888888889,0.35555555555555557,-23.933333333333334,10.11111111111111,11.2,-1.9333333333333333,-8.333333333333334,-14.177777777777777,-18.42222222222222,2.7555555555555555,-5.355555555555555,-1.3111111111111111
2020-09-23 20:29:00,6.022222222222222,0.28888888888888886,-23.77777777777778,10.2,11.444444444444445,-1.8222222222222222,-8.222222222222221,-14.133333333333333,-18.488888888888887,2.577777777777778,-5.311111111111111,-1.2
2020-09-23 20:30:00,5.711111111111111,0.2222222222222222,-23.666666666666668,10.28888888888889,11.666666666666666,-1.711111111111111,-8.066666666666666,-14.088888888888889,-18.57777777777778,2.4444444444444446,-5.2444444444444445,-1.1333333333333333
2020-09-23 20:31:00,5.444444444444445,0.15555555555555556,-23.533333333333335,10.422222222222222,11.88888888888889,-1.5555555555555556,-7.911111111111111,-14.044444444444444,-18.666666666666668,2.311111111111111,-5.222222222222222,-1.0444444444444445
2020-09-23 20:32:00,5.177777777777778,0.13333333333333333,-23.4,10.555555555555555,12.11111111111111,-1.4,-7.7555555555555555,-14.0,-18.755555555555556,2.1777777777777776,-5.155555555555556,-0.9777777777777777
2020-09-23 20:33:00,4.955555555555556,0.1111111111111111,-23.266666666666666,10.644444444444444,12.377777777777778,-1.2,-7.622222222222222,-13.977777777777778,-18.844444444444445,2.066666666666667,-5.088888888888889,-0.9111111111111111
2020-09-23 20:34:00,4.777777777777778,0.06666666666666667,-23.133333333333333,10.733333333333333,12.622222222222222,-1.0,-7.511111111111111,-13.933333333333334,-18.933333333333334,1.9555555555555555,-5.022222222222222,-0.8666666666666667
2020-09-23 20:35:00,4.6,0.044444444444444446,-23.0,10.822222222222223,12.88888888888889,-0.8222222222222222,-7.4222222222222225,-13.933333333333334,-19.022222222222222,1.8222222222222222,-4.977777777777778,-0.7777777777777778
2020-09-23 20:36:00,4.444444444444445,0.022222222222222223,-22.844444444444445,10.933333333333334,13.155555555555555,-0.6666666666666666,-7.333333333333333,-13.933333333333334,-19.11111111111111,1.7333333333333334,-4.933333333333334,-0.6888888888888889
2020-09-23 20:37:00,4.266666666666667,0.022222222222222223,-22.644444444444446,11.044444444444444,13.422222222222222,-0.4666666666666667,-7.266666666666667,-13.933333333333334,-19.244444444444444,1.6666666666666667,-4.911111111111111,-0.5555555555555556
2020-09-23 20:38:00,4.088888888888889,0.0,-22.42222222222222,11.11111111111111,13.688888888888888,-0.26666666666666666,-7.177777777777778,-13.933333333333334,-19.4,1.5777777777777777,-4.844444444444444,-0.4222222222222222
2020-09-23 20:39:00,3.888888888888889,-0.022222222222222223,-22.177777777777777,11.2,13.977777777777778,-0.06666666666666667,-7.133333333333334,-13.88888888888889,-19.533333333333335,1.488888888888889,-4.8,-0.28888888888888886
2020-09-23 20:40:00,3.7111111111111112,-0.044444444444444446,-21.933333333333334,11.266666666666667,14.266666666666667,0.15555555555555556,-7.088888888888889,-13.866666666666667,-19.644444444444446,1.4,-4.777777777777778,-0.1111111111111111
2020-09-23 20:41:00,3.488888888888889,-0.1111111111111111,-21.711111111111112,11.333333333333334,14.511111111111111,0.37777777777777777,-7.044444444444444,-13.822222222222223,-19.8,1.3111111111111111,-4.733333333333333,0.044444444444444446
2020-09-23 20:42:00,3.311111111111111,-0.15555555555555556,-21.488888888888887,11.4,14.733333333333333,0.6,-7.022222222222222,-13.777777777777779,-19.977777777777778,1.2444444444444445,-4.666666666666667,0.2
2020-09-23 20:43:00,3.1777777777777776,-0.2222222222222222,-21.288888888888888,11.466666666666667,14.955555555555556,0.7777777777777778,-7.044444444444444,-13.733333333333333,-20.133333333333333,1.2,-4.6,0.3333333333333333
2020-09-23 20:44:00,3.022222222222222,-0.3111111111111111,-21.066666666666666,11.488888888888889,15.222222222222221,0.9555555555555556,-7.044444444444444,-13.733333333333333,-20.244444444444444,1.1777777777777778,-4.511111111111111,0.4222222222222222
2020-09-23 20:45:00,2.911111111111111,-0.4222222222222222,-20.8,11.488888888888889,15.511111111111111,1.1111111111111112,-7.022222222222222,-13.688888888888888,-20.355555555555554,1.1555555555555554,-4.4222222222222225,0.4888888888888889
2020-09-23 20:46:00,2.8,-0.5333333333333333,-20.533333333333335,11.444444444444445,15.777777777777779,1.2666666666666666,-7.0,-13.622222222222222,-20.488888888888887,1.1777777777777778,-4.288888888888889,0.5111111111111111
2020-09-23 20:47:00,2.6666666666666665,-0.6,-20.266666666666666,11.377777777777778,16.022222222222222,1.4222222222222223,-6.955555555555556,-13.533333333333333,-20.644444444444446,1.1555555555555554,-4.177777777777778,0.5111111111111111
2020-09-23 20:48:00,2.577777777777778,-0.6888888888888889,-20.044444444444444,11.28888888888889,16.244444444444444,1.6222222222222222,-6.955555555555556,-13.444444444444445,-20.755555555555556,1.1555555555555554,-4.066666666666666,0.5333333333333333
2020-09-23 20:49:00,2.488888888888889,-0.8,-19.822222222222223,11.2,16.488888888888887,1.8222222222222222,-6.911111111111111,-13.333333333333334,-20.844444444444445,1.1777777777777778,-3.933333333333333,0.5555555555555556
2020-09-23 20:50:00,2.4444444444444446,-0.9555555555555556,-19.644444444444446,11.133333333333333,16.77777777777778,2.0444444444444443,-6.911111111111111,-13.222222222222221,-20.91111111111111,1.2,-3.7777777777777777,0.5555555555555556
2020-09-23 20:51:00,2.4444444444444446,-1.1555555555555554,-19.488888888888887,11.066666666666666,17.044444444444444,2.2666666666666666,-6.888888888888889,-13.133333333333333,-20.977777777777778,1.2666666666666666,-3.6,0.5333333333333333
2020-09-23 20:52:00,2.488888888888889,-1.3333333333333333,-19.31111111111111,10.977777777777778,17.31111111111111,2.466666666666667,-6.822222222222222,-13.0,-21.08888888888889,1.3333333333333333,-3.4444444444444446,0.5111111111111111
2020-09-23 20:53:00,2.533333333333333,-1.5333333333333334,-19.11111111111111,10.88888888888889,17.555555555555557,2.6666666666666665,-6.777777777777778,-12.866666666666667,-21.177777777777777,1.3777777777777778,-3.311111111111111,0.4666666666666667
2020-09-23 20:54:00,2.5555555555555554,-1.7333333333333334,-18.91111111111111,10.822222222222223,17.8,2.888888888888889,-6.688888888888889,-12.688888888888888,-21.266666666666666,1.4,-3.2,0.4
2020-09-23 20:55:00,2.6222222222222222,-1.9555555555555555,-18.68888888888889,10.733333333333333,18.0,3.066666666666667,-6.644444444444445,-12.533333333333333,-21.377777777777776,1.3777777777777778,-3.088888888888889,0.3333333333333333
2020-09-23 20:56:00,2.688888888888889,-2.1777777777777776,-18.466666666666665,10.666666666666666,18.177777777777777,3.2,-6.622222222222222,-12.4,-21.488888888888887,1.4,-2.933333333333333,0.26666666666666666
2020-09-23 20:57:00,2.7555555555555555,-2.4444444444444446,-18.266666666666666,10.622222222222222,18.355555555555554,3.3333333333333335,-6.6,-12.311111111111112,-21.555555555555557,1.3777777777777778,-2.7777777777777777,0.2222222222222222
2020-09-23 20:58:00,2.8222222222222224,-2.6666666666666665,-18.08888888888889,10.6,18.533333333333335,3.4444444444444446,-6.6,-12.222222222222221,-21.6,1.4,-2.6666666666666665,0.17777777777777778
2020-09-23 20:59:00,2.8666666666666667,-2.911111111111111,-17.933333333333334,10.577777777777778,18.711111111111112,3.511111111111111,-6.555555555555555,-12.133333333333333,-21.68888888888889,1.4666666666666666,-2.511111111111111,0.17777777777777778
2020-09-23 21:00:00,2.911111111111111,-3.1777777777777776,-17.77777777777778,10.577777777777778,18.866666666666667,3.6222222222222222,-6.488888888888889,-12.044444444444444,-21.755555555555556,1.511111111111111,-2.3333333333333335,0.17777777777777778
2020-09-23 21:01:00,2.977777777777778,-3.4,-17.622222222222224,10.555555555555555,19.022222222222222,3.7555555555555555,-6.4,-11.911111111111111,-21.8,1.5555555555555556,-2.1555555555555554,0.2
2020-09-23 21:02:00,3.0444444444444443,-3.6444444444444444,-17.466666666666665,10.511111111111111,19.155555555555555,3.933333333333333,-6.311111111111111,-11.755555555555556,-21.844444444444445,1.5777777777777777,-1.9777777777777779,0.17777777777777778
2020-09-23 21:03:00,3.1333333333333333,-3.8444444444444446,-17.333333333333332,10.488888888888889,19.244444444444444,4.111111111111111,-6.266666666666667,-11.6,-21.88888888888889,1.5777777777777777,-1.7777777777777777,0.15555555555555556
2020-09-23 21:04:00,3.2222222222222223,-4.022222222222222,-17.177777777777777,10.511111111111111,19.333333333333332,4.266666666666667,-6.222222222222222,-11.488888888888889,-21.88888888888889,1.5777777777777777,-1.6,0.13333333333333333
2020-09-23 21:05:00,3.2888888888888888,-4.177777777777778,-17.022222222222222,10.577777777777778,19.4,4.4222222222222225,-6.222222222222222,-11.355555555555556,-21.91111111111111,1.5333333333333334,-1.4222222222222223,0.06666666666666667
2020-09-23 21:06:00,3.3555555555555556,-4.311111111111111,-16.844444444444445,10.644444444444444,19.466666666666665,4.6,-6.222222222222222,-11.2,-21.91111111111111,1.511111111111111,-1.2666666666666666,0.0
2020-09-23 21:07:00,3.4444444444444446,-4.4,-16.622222222222224,10.688888888888888,19.488888888888887,4.822222222222222,-6.2444444444444445,-11.044444444444444,-21.91111111111111,1.488888888888889,-1.1555555555555554,-0.044444444444444446
2020-09-23 21:08:00,3.577777777777778,-4.466666666666667,-16.4,10.733333333333333,19.466666666666665,5.066666666666666,-6.288888888888889,-10.88888888888889,-21.933333333333334,1.488888888888889,-1.0666666666666667,-0.06666666666666667
2020-09-23 21:09:00,3.688888888888889,-4.488888888888889,-16.177777777777777,10.733333333333333,19.444444444444443,5.355555555555555,-6.333333333333333,-10.733333333333333,-21.977777777777778,1.511111111111111,-1.0,-0.08888888888888889
2020-09-23 21:10:00,3.7777777777777777,-4.511111111111111,-15.977777777777778,10.755555555555556,19.4,5.622222222222222,-6.377777777777778,-10.533333333333333,-22.0,1.511111111111111,-0.9111111111111111,-0.08888888888888889
2020-09-23 21:11:00,3.8666666666666667,-4.511111111111111,-15.822222222222223,10.733333333333333,19.333333333333332,5.844444444444444,-6.377777777777778,-10.333333333333334,-22.022222222222222,1.511111111111111,-0.7777777777777778,-0.1111111111111111
2020-09-23 21:12:00,4.0,-4.533333333333333,-15.688888888888888,10.688888888888888,19.266666666666666,6.066666666666666,-6.4,-10.177777777777777,-22.044444444444444,1.5333333333333334,-0.6444444444444445,-0.08888888888888889
2020-09-23 21:13:00,4.133333333333334,-4.533333333333333,-15.577777777777778,10.622222222222222,19.2,6.288888888888889,-6.4,-10.0,-22.044444444444444,1.5555555555555556,-0.4888888888888889,-0.044444444444444446
2020-09-23 21:14:00,4.288888888888889,-4.511111111111111,-15.466666666666667,10.555555555555555,19.133333333333333,6.488888888888889,-6.4,-9.844444444444445,-22.022222222222222,1.5777777777777777,-0.3333333333333333,-0.022222222222222223
2020-09-23 21:15:00,4.466666666666667,-4.533333333333333,-15.333333333333334,10.466666666666667,19.066666666666666,6.688888888888889,-6.4,-9.666666666666666,-21.955555555555556,1.5555555555555556,-0.17777777777777778,0.044444444444444446
2020-09-23 21:16:00,4.6,-4.555555555555555,-15.222222222222221,10.377777777777778,19.022222222222222,6.866666666666666,-6.4222222222222225,-9.444444444444445,-21.866666666666667,1.5333333333333334,0.0,0.1111111111111111
2020-09-23 21:17:00,4.733333333333333,-4.622222222222222,-15.11111111111111,10.311111111111112,18.977777777777778,7.022222222222222,-6.488888888888889,-9.222222222222221,-21.8,1.488888888888889,0.15555555555555556,0.2
2020-09-23 21:18:00,4.844444444444444,-4.688888888888889,-15.0,10.266666666666667,18.88888888888889,7.133333333333334,-6.533333333333333,-9.0,-21.755555555555556,1.4444444444444444,0.28888888888888886,0.3333333333333333
2020-09-23 21:19:00,4.933333333333334,-4.7555555555555555,-14.88888888888889,10.2,18.8,7.222222222222222,-6.533333333333333,-8.8,-21.666666666666668,1.4444444444444444,0.4,0.4444444444444444
2020-09-23 21:20:00,5.066666666666666,-4.822222222222222,-14.8,10.155555555555555,18.711111111111112,7.333333333333333,-6.511111111111111,-8.6,-21.57777777777778,1.488888888888889,0.5555555555555556,0.5333333333333333
2020-09-23 21:21:00,5.177777777777778,-4.866666666666666,-14.71111111111111,10.133333333333333,18.622222222222224,7.488888888888889,-6.488888888888889,-8.4,-21.488888888888887,1.488888888888889,0.7555555555555555,0.6444444444444445
2020-09-23 21:22:00,5.266666666666667,-4.955555555555556,-14.622222222222222,10.155555555555555,18.533333333333335,7.6,-6.444444444444445,-8.177777777777777,-21.355555555555554,1.488888888888889,0.9333333333333333,0.7333333333333333
2020-09-23 21:23:00,5.355555555555555,-5.022222222222222,-14.533333333333333,10.2,18.444444444444443,7.711111111111111,-6.377777777777778,-8.0,-21.177777777777777,1.488888888888889,1.1111111111111112,0.8444444444444444
2020-09-23 21:24:00,5.4222222222222225,-5.133333333333334,-14.466666666666667,10.2,18.31111111111111,7.777777777777778,-6.311111111111111,-7.866666666666666,-20.977777777777778,1.511111111111111,1.3111111111111111,1.0
2020-09-23 21:25:00,5.488888888888889,-5.2444444444444445,-14.4,10.2,18.133333333333333,7.822222222222222,-6.222222222222222,-7.711111111111111,-20.77777777777778,1.5333333333333334,1.5555555555555556,1.1333333333333333
2020-09-23 21:26:00,5.6,-5.333333333333333,-14.355555555555556,10.155555555555555,18.0,7.888888888888889,-6.111111111111111,-7.5777777777777775,-20.555555555555557,1.5333333333333334,1.7777777777777777,1.2666666666666666
2020-09-23 21:27:00,5.666666666666667,-5.4222222222222225,-14.28888888888889,10.088888888888889,17.88888888888889,7.977777777777778,-5.977777777777778,-7.4222222222222225,-20.333333333333332,1.5333333333333334,1.9777777777777779,1.4444444444444444
2020-09-23 21:28:00,5.711111111111111,-5.466666666666667,-14.2,10.022222222222222,17.755555555555556,8.088888888888889,-5.8,-7.266666666666667,-20.133333333333333,1.511111111111111,2.1555555555555554,1.6
2020-09-23 21:29:00,5.7555555555555555,-5.466666666666667,-14.155555555555555,9.955555555555556,17.6,8.177777777777777,-5.644444444444445,-7.066666666666666,-19.977777777777778,1.4666666666666666,2.3333333333333335,1.7555555555555555
2020-09-23 21:30:00,5.777777777777778,-5.466666666666667,-14.133333333333333,9.866666666666667,17.42222222222222,8.266666666666667,-5.466666666666667,-6.888888888888889,-19.77777777777778,1.4222222222222223,2.488888888888889,1.9333333333333333
2020-09-23 21:31:00,5.7555555555555555,-5.488888888888889,-14.11111111111111,9.8,17.244444444444444,8.333333333333334,-5.288888888888889,-6.711111111111111,-19.533333333333335,1.3777777777777778,2.6444444444444444,2.1333333333333333
2020-09-23 21:32:00,5.733333333333333,-5.511111111111111,-14.044444444444444,9.755555555555556,17.08888888888889,8.422222222222222,-5.155555555555556,-6.533333333333333,-19.266666666666666,1.3777777777777778,2.8,2.3555555555555556
2020-09-23 21:33:00,5.688888888888889,-5.555555555555555,-13.955555555555556,9.755555555555556,16.955555555555556,8.466666666666667,-5.0,-6.311111111111111,-19.0,1.4,2.977777777777778,2.533333333333333
2020-09-23 21:34:00,5.688888888888889,-5.622222222222222,-13.88888888888889,9.733333333333333,16.77777777777778,8.533333333333333,-4.844444444444444,-6.111111111111111,-18.755555555555556,1.4222222222222223,3.1333333333333333,2.688888888888889
2020-09-23 21:35:00,5.666666666666667,-5.688888888888889,-13.777777777777779,9.733333333333333,16.57777777777778,8.6,-4.644444444444445,-5.933333333333334,-18.488888888888887,1.4666666666666666,3.2444444444444445,2.8666666666666667
2020-09-23 21:36:00,5.644444444444445,-5.733333333333333,-13.666666666666666,9.755555555555556,16.4,8.688888888888888,-4.4222222222222225,-5.733333333333333,-18.244444444444444,1.511111111111111,3.3333333333333335,3.088888888888889
2020-09-23 21:37:00,5.6,-5.7555555555555555,-13.577777777777778,9.8,16.177777777777777,8.755555555555556,-4.222222222222222,-5.555555555555555,-17.977777777777778,1.5333333333333334,3.4,3.2666666666666666
2020-09-23 21:38:00,5.511111111111111,-5.7555555555555555,-13.511111111111111,9.8,15.977777777777778,8.822222222222223,-4.0,-5.377777777777778,-17.755555555555556,1.5555555555555556,3.488888888888889,3.488888888888889
2020-09-23 21:39:00,5.4222222222222225,-5.777777777777778,-13.466666666666667,9.822222222222223,15.777777777777779,8.88888888888889,-3.8222222222222224,-5.2444444444444445,-17.555555555555557,1.6,3.577777777777778,3.7111111111111112
2020-09-23 21:40:00,5.333333333333333,-5.777777777777778,-13.422222222222222,9.822222222222223,15.622222222222222,8.955555555555556,-3.6,-5.111111111111111,-17.333333333333332,1.6888888888888889,3.6666666666666665,3.911111111111111
2020-09-23 21:41:00,5.266666666666667,-5.822222222222222,-13.377777777777778,9.8,15.466666666666667,9.044444444444444,-3.3555555555555556,-4.955555555555556,-17.11111111111111,1.7333333333333334,3.7111111111111112,4.111111111111111
2020-09-23 21:42:00,5.2,-5.822222222222222,-13.333333333333334,9.777777777777779,15.311111111111112,9.155555555555555,-3.111111111111111,-4.8,-16.933333333333334,1.7777777777777777,3.7555555555555555,4.311111111111111
2020-09-23 21:43:00,5.133333333333334,-5.866666666666666,-13.266666666666667,9.777777777777779,15.177777777777777,9.244444444444444,-2.8222222222222224,-4.622222222222222,-16.77777777777778,1.8,3.8222222222222224,4.511111111111111
2020-09-23 21:44:00,5.044444444444444,-5.911111111111111,-13.2,9.8,15.088888888888889,9.355555555555556,-2.577777777777778,-4.466666666666667,-16.6,1.8222222222222222,3.8444444444444446,4.666666666666667
2020-09-23 21:45:00,4.977777777777778,-5.933333333333334,-13.155555555555555,9.822222222222223,14.977777777777778,9.444444444444445,-2.3777777777777778,-4.355555555555555,-16.42222222222222,1.8888888888888888,3.8444444444444446,4.822222222222222
2020-09-23 21:46:00,4.933333333333334,-5.955555555555556,-13.11111111111111,9.866666666666667,14.844444444444445,9.511111111111111,-2.2222222222222223,-4.2444444444444445,-16.266666666666666,1.9111111111111112,3.8,4.933333333333334
2020-09-23 21:47:00,4.866666666666666,-6.0,-13.088888888888889,9.933333333333334,14.71111111111111,9.533333333333333,-2.088888888888889,-4.177777777777778,-16.133333333333333,1.9777777777777779,3.7333333333333334,5.044444444444444
2020-09-23 21:48:00,4.822222222222222,-6.044444444444444,-13.044444444444444,10.0,14.622222222222222,9.555555555555555,-1.9333333333333333,-4.111111111111111,-16.0,2.066666666666667,3.6222222222222222,5.155555555555556
2020-09-23 21:49:00,4.8,-6.088888888888889,-13.0,10.066666666666666,14.488888888888889,9.6,-1.8,-4.022222222222222,-15.88888888888889,2.2,3.533333333333333,5.266666666666667
2020-09-23 21:50:00,4.777777777777778,-6.133333333333334,-12.955555555555556,10.11111111111111,14.333333333333334,9.6,-1.6444444444444444,-3.933333333333333,-15.8,2.3777777777777778,3.4444444444444446,5.4
2020-09-23 21:51:00,4.7555555555555555,-6.155555555555556,-12.933333333333334,10.155555555555555,14.2,9.622222222222222,-1.5333333333333334,-3.888888888888889,-15.733333333333333,2.511111111111111,3.3555555555555556,5.555555555555555
2020-09-23 21:52:00,4.7555555555555555,-6.177777777777778,-12.911111111111111,10.2,14.066666666666666,9.644444444444444,-1.4,-3.8444444444444446,-15.688888888888888,2.688888888888889,3.2666666666666666,5.711111111111111
2020-09-23 21:53:00,4.733333333333333,-6.2,-12.933333333333334,10.222222222222221,13.977777777777778,9.622222222222222,-1.2666666666666666,-3.8222222222222224,-15.644444444444444,2.8666666666666667,3.1777777777777776,5.844444444444444
2020-09-23 21:54:00,4.7555555555555555,-6.2444444444444445,-13.0,10.266666666666667,13.88888888888889,9.577777777777778,-1.1555555555555554,-3.8,-15.6,3.0444444444444443,3.088888888888889,5.977777777777778
2020-09-23 21:55:00,4.8,-6.288888888888889,-13.044444444444444,10.333333333333334,13.822222222222223,9.511111111111111,-1.0222222222222221,-3.8,-15.555555555555555,3.2444444444444445,3.0,6.088888888888889
2020-09-23 21:56:00,4.866666666666666,-6.355555555555555,-13.066666666666666,10.422222222222222,13.733333333333333,9.466666666666667,-0.9333333333333333,-3.8,-15.533333333333333,3.4,2.911111111111111,6.222222222222222
2020-09-23 21:57:00,4.933333333333334,-6.4222222222222225,-13.11111111111111,10.533333333333333,13.622222222222222,9.377777777777778,-0.8222222222222222,-3.7777777777777777,-15.533333333333333,3.5555555555555554,2.8222222222222224,6.355555555555555
2020-09-23 21:58:00,4.977777777777778,-6.466666666666667,-13.133333333333333,10.622222222222222,13.511111111111111,9.244444444444444,-0.7333333333333333,-3.8,-15.533333333333333,3.688888888888889,2.688888888888889,6.444444444444445
2020-09-23 21:59:00,5.0,-6.533333333333333,-13.177777777777777,10.688888888888888,13.444444444444445,9.11111111111111,-0.6222222222222222,-3.8444444444444446,-15.555555555555555,3.8444444444444446,2.533333333333333,6.533333333333333
